word,sentenceId,sentence,decision,categories,rationale,reviewType,seed,severeInappropriate
foresee,10094907,I don't foresee ever being able to go to Boston.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
staple,10722091,Staple a note on the bag that says it's your lunch.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
racket,11840491,Keep making a racket and I'll bite you.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
initiative,12105187,"Since launching their initiative in April, residents agree the district is much tidier.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
evaluate,12262025,I don't understand French well enough to evaluate poetry in the language.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
given,11515510,A duck has just given birth to twelve little ducklings.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
complexion,12768334,A relaxed mind shows in your complexion.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
assistance,11534862,Trans refugees need financial assistance as well.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
design,10363149,I do graphic design for some T-shirt sites.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
contaminate,11148934,David Paige says it is important not to contaminate Mars with a microbe that could spread.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
engage,12759781,Tom likes to engage Mary in thoughtful conversations about various subjects.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
destination,12778564,Is happiness found in the journey or the destination?,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
diploma,11257157,Tom got his degree from a diploma mill.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
perspective,9930918,"People need to hear your perspective, however unfashionable it may be.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
conflict,12765633,Will the mission reach the conflict zone in time?,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
destiny,12778585,"Do we shape our own destiny, or does fate guide us?",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
supplementary,10352324,You may need a supplementary dose after six months.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
trait,12768284,Kindness is the most beautiful trait a person can have.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
enthusiastic,12042057,"While some were more enthusiastic about the job than others, she says nearly all agreed waitressing is hard work.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
reward,10723407,The machine gives a food reward when your rat presses a lever.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
remain,11520798,Tom announced that he had decided to remain in the group.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
series,12777776,Is life a series of choices or a single path?,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
define,8679645,The team needs to define the scope of the project by Monday.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
generate,10903593,Researchers have devised a way to generate electricity using raw sewage and special bacteria.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
flank,12017042,The rocks are covered by carpets of moss and beautiful ferns flank the pristine creek banks.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
dwarf,10820386,The stunning photos reveal a complex and varied terrain on the icy dwarf planet.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
rupture,11165197,"After extensively studying the quake and its aftermath, scientists say the rupture is unprecedented.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
canvas,10463752,You call this art? It's just a splotch of paint on a canvas!,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
relief,12765224,Mary played a key role in the volunteer emergency relief team.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
lunar,11602783,A lunar eclipse on Earth is a solar eclipse on the moon.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
incredible,12759581,Rockets launch with incredible speed to break through Earth's atmosphere.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
decay,11742106,"Of late, this portentous mansion has begun to give signs of dilapidation and decay.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
outrage,11560905,The U.S. media has always reserved its strongest contempt and moral outrage for the left.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
overlook,10722017,The above ground pool and deck overlook the pasture and rolling hills.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
smash,8289410,Smash the boiled pumpkin pieces then add some salt and spices.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
obscene,9945613,"Tom didn't say anything, but he made an obscene gesture before walking away.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
intelligent,11066563,How common is intelligent life in the universe?,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
leaflet,12378772,Tom briefly glanced at the leaflet before throwing it in the trash.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
efficiency,9805751,"Which is more important, creativity or efficiency?",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
complicated,10748108,You're making it more complicated than it needs to be.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
artificial,12112357,We started our own nation on an artificial platform on the sea.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
valve,10164936,This valve needs to be replaced.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
drought,12767967,How does Tom keep his garden thriving during a drought?,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
instrumental,12777283,He plans to record an instrumental album.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
partition,12406201,I need to partition my hard drive.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
pledge,11516152,Five is too young to pledge allegiance to a flag.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
deadly,12389041,Asbestos are linked to a number of deadly lung diseases.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
coincidence,12772635,Was this all just a coincidence?,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
precious,12289195,The most precious good is freedom.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
exhaust,11120980,The threats range from diesel exhaust and unchecked forest fires fouling the air to untreated waste poisoning the water.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
reconcile,10020643,It's best not to try to reconcile the contradictions.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
expedition,12765245,The space expedition was filled with breathtaking moments.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
figure,8790862,I'm trying to figure out whether I can leave the state.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
homogeneous,10654591,"It's a heterogeneous group, not a homogeneous one.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
prevalent,10164946,This issue was much more prevalent back then.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
recede,11165121,Spain is following Italy in talking about scaling back coronavirus restrictions as its numbers start to recede.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
groove,10722105,We'll get back in the groove of things before long.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
overhead,12364859,"Migrant birds such as the sandhill crane fly overhead, moving south.",pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
flatter,8208358,People flatter the elephant and trample the ant.,pass,,"Read in full: the sentence is complete and natural, the target use is understandable, and no unnecessary charged or specialist background is required for a default learner.",random-semantic-pass1,216481793,false
